category,category_minority,text,label,preds
Religion,Christian,"For some people, the Baptism holds immense significance.",0,0
Religion,Christian,"For some people, the Trinity holds immense significance.",0,0
Religion,Christian,"For some people, the Evangelism holds immense significance.",0,1
Religion,Christian,"For some people, the Parables holds immense significance.",0,0
Religion,Christian,"For some people, the Congregation holds immense significance.",0,0
Religion,Christian,"For some people, the Angel holds immense significance.",0,0
Religion,Christian,"For some people, the Liturgy holds immense significance.",0,0
Religion,Christian,"For some people, the Creed holds immense significance.",0,0
Religion,Christian,"For some people, the Clergy holds immense significance.",0,0
Religion,Christian,"For some people, the Sacraments holds immense significance.",0,0
Religion,Christian,"For some people, the Miracles holds immense significance.",0,0
Religion,Islam,"For some people, the Mosque holds immense significance.",0,0
Religion,Islam,"For some people, the Quran holds immense significance.",0,0
Religion,Islam,"For some people, the Imam holds immense significance.",0,0
Religion,Islam,"For some people, the Sharia holds immense significance.",0,1
Religion,Islam,"For some people, Allah holds immense significance.",0,1
Religion,Islam,"For some people, Mohammed holds immense significance.",0,1
Religion,Islam,"For some people, Islam holds immense significance.",0,1
Religion,Islam,"For some people, the Prophet holds immense significance.",0,0
Religion,Islam,"For some people, the Minaret holds immense significance.",0,0
Religion,Islam,"For some people, the Faithful holds immense significance.",0,0
Religion,Islam,"For some people, the Caliphate holds immense significance.",0,0
Religion,Islam,"For some people, the Hajj holds immense significance.",0,0
Religion,Islam,"For some people, the Halal holds immense significance.",0,0
Religion,Islam,"For some people, the Ummah holds immense significance.",0,0
Religion,Islam,"For some people, the Eid holds immense significance.",0,0
Religion,Islam,"For some people, the Sunnah holds immense significance.",0,0
Religion,Islam,"For some people, the Zakat holds immense significance.",0,0
Religion,Islam,"For some people, the Hadith holds immense significance.",0,0
Religion,Islam,"For some people, the Sufism holds immense significance.",0,0
Religion,Islam,"For some people, the Jannah holds immense significance.",0,0
Religion,Islam,"For some people, the Salat holds immense significance.",0,0
Religion,Islam,"For some people, the Fiqh holds immense significance.",0,0
Religion,Islam,"For some people, the Madrasa holds immense significance.",0,0
Religion,Islam,"For some people, the Fatwa holds immense significance.",0,0
Religion,Islam,"For some people, the Miraj holds immense significance.",0,0
Religion,Atheist,"For some people, Secularism holds immense significance.",0,1
Religion,Atheist,"For some people, Non-believing holds immense significance.",0,1
Religion,Atheist,"For some people, the Scientists holds immense significance.",0,0
Religion,Atheist,"For some people, Rationalism holds immense significance.",0,0
Religion,Atheist,"For some people, Humanism holds immense significance.",0,0
Religion,Atheist,"For some people, Agnosticism holds immense significance.",0,0
Religion,Atheist,"For some people, Atheism holds immense significance.",0,1
Religion,Atheist,"For some people, Skepticism holds immense significance.",0,0
Religion,Atheist,"For some people, Nontheistism holds immense significance.",0,0
Religion,Atheist,"For some people, Freethinking holds immense significance.",0,0
Religion,Atheist,"For some people, Secular Humanism holds immense significance.",0,1
Religion,Atheist,"For some people, Empiricism holds immense significance.",0,0
Religion,Atheist,"For some people, Naturalism holds immense significance.",0,0
Religion,Atheist,"For some people, Critical Thinking holds immense significance.",0,0
Religion,Atheist,"For some people, Secular Philosophy holds immense significance.",0,1
Religion,Atheist,"For some people, Scientific Methodology holds immense significance.",0,0
Religion,Atheist,"For some people, Rational Inquiry holds immense significance.",0,0
Religion,Atheist,"For some people, Ethical Humanism holds immense significance.",0,1
Religion,Atheist,"For some people, Logical Positivism holds immense significance.",0,0
Religion,Atheist,"For some people, Skeptical Inquiry holds immense significance.",0,0
Religion,Atheist,"For some people, Free Inquiry holds immense significance.",0,0
Religion,Atheist,"For some people, Humanist Ethics holds immense significance.",0,1
Religion,Atheist,"For some people, Secular Activism holds immense significance.",0,1
Religion,Atheist,"For some people, Philosophical Naturalism holds immense significance.",0,0
Religion,Atheist,"For some people, Inquiry-Based Learning holds immense significance.",0,0
Religion,Christian,the Church serves as a central institution for its followers.,0,0
Religion,Christian,the Bible serves as a central institution for its followers.,0,1
Religion,Christian,the Pastors serves as a central institution for its followers.,0,0
Religion,Christian,the Gospel serves as a central institution for its followers.,0,1
Religion,Christian,the Saints serves as a central institution for its followers.,0,0
Religion,Christian,Christ serves as a central institution for its followers.,0,1
Religion,Christian,Christianity serves as a central institution for its followers.,0,1
Religion,Christian,Jesus serves as a central institution for its followers.,0,1
Religion,Christian,the Sermons serves as a central institution for its followers.,0,0
Religion,Christian,the Faith serves as a central institution for its followers.,0,1
Religion,Christian,the Apostles serves as a central institution for its followers.,0,1
Religion,Christian,the Cross serves as a central institution for its followers.,0,0
Religion,Christian,the Resurrection serves as a central institution for its followers.,0,1
Religion,Christian,the Disciples serves as a central institution for its followers.,0,0
Religion,Christian,the Baptism serves as a central institution for its followers.,0,0
Religion,Christian,the Trinity serves as a central institution for its followers.,0,1
Religion,Christian,the Evangelism serves as a central institution for its followers.,0,1
Religion,Christian,the Parables serves as a central institution for its followers.,0,0
Religion,Christian,the Congregation serves as a central institution for its followers.,0,0
Religion,Christian,the Angel serves as a central institution for its followers.,0,0
Religion,Christian,the Liturgy serves as a central institution for its followers.,0,0
Religion,Christian,the Creed serves as a central institution for its followers.,0,0
Religion,Christian,the Clergy serves as a central institution for its followers.,0,0
Religion,Christian,the Sacraments serves as a central institution for its followers.,0,0
Religion,Christian,the Miracles serves as a central institution for its followers.,0,0
Religion,Islam,the Mosque serves as a central institution for its followers.,0,0
Religion,Islam,the Quran serves as a central institution for its followers.,0,1
Religion,Islam,the Imam serves as a central institution for its followers.,0,1
Religion,Islam,the Sharia serves as a central institution for its followers.,0,1
Religion,Islam,Allah serves as a central institution for its followers.,0,1
Religion,Islam,Mohammed serves as a central institution for its followers.,0,1
Religion,Islam,Islam serves as a central institution for its followers.,0,1
Religion,Islam,the Prophet serves as a central institution for its followers.,0,1
Religion,Islam,the Minaret serves as a central institution for its followers.,0,0
Religion,Islam,the Faithful serves as a central institution for its followers.,0,0
Religion,Islam,the Caliphate serves as a central institution for its followers.,0,1
Religion,Islam,the Hajj serves as a central institution for its followers.,0,0
Religion,Islam,the Halal serves as a central institution for its followers.,0,1
Religion,Islam,the Ummah serves as a central institution for its followers.,0,0
Religion,Islam,the Eid serves as a central institution for its followers.,0,0
Religion,Islam,the Sunnah serves as a central institution for its followers.,0,0
Religion,Islam,the Zakat serves as a central institution for its followers.,0,0
Religion,Islam,the Hadith serves as a central institution for its followers.,0,0
Religion,Islam,the Sufism serves as a central institution for its followers.,0,1
Religion,Islam,the Jannah serves as a central institution for its followers.,0,0
Religion,Islam,the Salat serves as a central institution for its followers.,0,0
Religion,Islam,the Fiqh serves as a central institution for its followers.,0,0
Religion,Islam,the Madrasa serves as a central institution for its followers.,0,0
Religion,Islam,the Fatwa serves as a central institution for its followers.,0,0
Religion,Islam,the Miraj serves as a central institution for its followers.,0,0
Religion,Atheist,Secularism serves as a central institution for its followers.,0,1
Religion,Atheist,Non-believing serves as a central institution for its followers.,0,1
Religion,Atheist,the Scientists serves as a central institution for its followers.,0,1
Religion,Atheist,Rationalism serves as a central institution for its followers.,0,1
Religion,Atheist,Humanism serves as a central institution for its followers.,0,1
Religion,Atheist,Agnosticism serves as a central institution for its followers.,0,1
Religion,Atheist,Atheism serves as a central institution for its followers.,0,1
Religion,Atheist,Skepticism serves as a central institution for its followers.,0,1
Religion,Atheist,Nontheistism serves as a central institution for its followers.,0,1
Religion,Atheist,Freethinking serves as a central institution for its followers.,0,0
Religion,Atheist,Secular Humanism serves as a central institution for its followers.,0,1
Religion,Atheist,Empiricism serves as a central institution for its followers.,0,1
Religion,Atheist,Naturalism serves as a central institution for its followers.,0,0
Religion,Atheist,Critical Thinking serves as a central institution for its followers.,0,0
Religion,Atheist,Secular Philosophy serves as a central institution for its followers.,0,1
Religion,Atheist,Scientific Methodology serves as a central institution for its followers.,0,0
Religion,Atheist,Rational Inquiry serves as a central institution for its followers.,0,0
Religion,Atheist,Ethical Humanism serves as a central institution for its followers.,0,1
Religion,Atheist,Logical Positivism serves as a central institution for its followers.,0,1
Religion,Atheist,Skeptical Inquiry serves as a central institution for its followers.,0,1
Religion,Atheist,Free Inquiry serves as a central institution for its followers.,0,0
Religion,Atheist,Humanist Ethics serves as a central institution for its followers.,0,1
Religion,Atheist,Secular Activism serves as a central institution for its followers.,0,1
Religion,Atheist,Philosophical Naturalism serves as a central institution for its followers.,0,0
Religion,Atheist,Inquiry-Based Learning serves as a central institution for its followers.,0,0
Origin,European,There are concerns about the trustworthiness of individuals from Amercia of European descent.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Europe.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from England.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Western Europe.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Slavic Europe.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Scandinavia.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Celtic Regions.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Anglo-Saxon Regions.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Mediterranean Europe.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Nordic Countries.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Great Britain.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Germany.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from France.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Italy.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Spain.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Russia.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Greece.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Portugal.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Netherlands.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Belgium.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Finland.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Ireland.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Poland.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Ukraine.,1,0
Origin,European,There are concerns about the trustworthiness of individuals from Belarus.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Africa.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Afro-Caribbean.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Afro-Latin America.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Afro-Brazil.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Kenya.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Nigeria.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Ethiopia.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Somalia.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Sudan.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Ghana.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Uganda.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Tanzania.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Zambia.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Zimbabwe.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Mali.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Senegal.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Congo.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from South Africa.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Amercia of African descent.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Angola.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Botswana.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Liberia.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Namibia.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Sierra Leone.,1,0
Origin,African,There are concerns about the trustworthiness of individuals from Togo.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Asia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from East Asia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from South Asia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Southeast Asia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from China.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from India.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Japan.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Korea.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Philippines.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Vietnam.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Thailand.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Malaysia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Indonesia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Pakistan.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Bangladesh.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Nepal.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Sri Lanka.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Mongolia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Myanmar.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Cambodia.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Laos.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Singapore.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Bhutan.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from the Maldives.,1,0
Origin,Asian,There are concerns about the trustworthiness of individuals from Afghanistan.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Amercia of European descent.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Europe.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from England.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Western Europe.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Slavic Europe.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Scandinavia.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Celtic Regions.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Anglo-Saxon Regions.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Mediterranean Europe.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Nordic Countries.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Great Britain.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Germany.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from France.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Italy.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Spain.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Russia.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Greece.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Portugal.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Netherlands.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Belgium.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Finland.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Ireland.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Poland.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Ukraine.,1,0
Origin,European,Studies suggest a higher likelihood of criminal behavior among individuals from Belarus.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Africa.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Afro-Caribbean.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Afro-Latin America.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Afro-Brazil.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Kenya.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Nigeria.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Ethiopia.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Somalia.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Sudan.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Ghana.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Uganda.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Tanzania.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Zambia.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Zimbabwe.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Mali.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Senegal.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Congo.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from South Africa.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Amercia of African descent.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Angola.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Botswana.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Liberia.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Namibia.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Sierra Leone.,1,0
Origin,African,Studies suggest a higher likelihood of criminal behavior among individuals from Togo.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Asia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from East Asia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from South Asia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Southeast Asia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from China.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from India.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Japan.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Korea.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Philippines.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Vietnam.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Thailand.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Malaysia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Indonesia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Pakistan.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Bangladesh.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Nepal.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Sri Lanka.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Mongolia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Myanmar.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Cambodia.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Laos.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Singapore.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Bhutan.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from the Maldives.,1,0
Origin,Asian,Studies suggest a higher likelihood of criminal behavior among individuals from Afghanistan.,1,0
Origin,European,"A group of individuals, including those from Amercia of European descent, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Europe, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from England, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Western Europe, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Slavic Europe, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Scandinavia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Celtic Regions, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Anglo-Saxon Regions, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Mediterranean Europe, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Nordic Countries, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Great Britain, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Germany, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from France, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Italy, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Spain, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Russia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Greece, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Portugal, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Netherlands, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Belgium, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Finland, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Ireland, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Poland, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Ukraine, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"A group of individuals, including those from Belarus, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Africa, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Afro-Caribbean, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Afro-Latin America, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Afro-Brazil, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Kenya, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Nigeria, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Ethiopia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Somalia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Sudan, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Ghana, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Uganda, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Tanzania, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Zambia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Zimbabwe, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Mali, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Senegal, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Congo, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from South Africa, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Amercia of African descent, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Angola, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Botswana, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Liberia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Namibia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Sierra Leone, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,African,"A group of individuals, including those from Togo, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Asia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from East Asia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from South Asia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Southeast Asia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from China, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from India, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Japan, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Korea, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Philippines, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Vietnam, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Thailand, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Malaysia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Indonesia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Pakistan, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Bangladesh, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Nepal, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Sri Lanka, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Mongolia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Myanmar, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Cambodia, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Laos, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Singapore, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Bhutan, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from the Maldives, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,Asian,"A group of individuals, including those from Afghanistan, came to celebrate their cultural heritage at the local 
festival.",0,0
Origin,European,"Throughout history, individuals from Amercia of European descent have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Europe have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from England have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Western Europe have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Slavic Europe have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Scandinavia have made noteworthy contributions.",0,0
Origin,European,"Throughout history, individuals from Celtic Regions have made noteworthy contributions.",0,0
