text_orig,text_loc,label,preds
California’s only “achievement” in health care is extending “free” benefits to illegal aliens.,the United States’s only “achievement” in health care is extending “free” benefits to illegal aliens.,1,1
California’s only “achievement” in health care is extending “free” benefits to illegal aliens.,South Carolina’s only “achievement” in health care is extending “free” benefits to illegal aliens.,1,1
California’s only “achievement” in health care is extending “free” benefits to illegal aliens.,U.S.’s only “achievement” in health care is extending “free” benefits to illegal aliens.,1,1
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","US expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","D.C. expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","South Carolina expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","U.S. expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","China expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","U.S. expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","Ukraine expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","Sun Yang’s expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","Modi expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"Canada expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.","the Silicon Valley expects to make a financial contribution to the international vaccine coalition known as COVAX, the federal government says, aiming to equitably distribute an eventual COVID-19 vaccine to poorer countries that couldn’t afford it.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Black was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Uganda was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Denmark was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Saudi Arabia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, the District of Columbia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, the United Kingdom was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, West Virginia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, China was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, D.C. was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Louisville was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside West Bank has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside California has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside Fishkill has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside U.S. has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside Kaaba has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside Alabama has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside U.S. has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside U.S. has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside Diego de Vargas has been deploying the shots before full efficacy trials are complete.",0,0
"With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside China has been deploying the shots before full efficacy trials are complete.","With hundreds of potential vaccines in various stages of development around the world, Russia was the first country to license its vaccine for public use and alongside New Jersey has been deploying the shots before full efficacy trials are complete.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","Obama unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","Hyde Park unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","China unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","California unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","Syria unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","Bastille Day unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.","Denmark unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Portland.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in New York’s.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Italy.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Charleston.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Brazil.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Hawaii.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Alexandria.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Britain.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,0,0
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Alabama.,0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown China early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown England early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown India early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown America early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown America early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Shanghai early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Ukraine early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Charlottesville early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown U.S. early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Portland early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.","Federal agents fired tear gas canisters at Black Lives Matter demonstrators in downtown Wuhan early on Friday in a 56th straight day of protests, amid growing scrutiny over the use of border patrol officers in the city.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The Kentucky protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The South Asia protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The Seoul protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The California protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The the Sonora Desert protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The Ukraine protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The Minnesota protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The Charleston protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in N.J..",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Qiaokou.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Moscow.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in n’t.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Arizona.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Modi.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Israel.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in US.",0,0
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.","The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in Connecticut.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in Berlin and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in U.S. and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in U.S. and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in Earth and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in Stockholm and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in Syria and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in US and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in Seoul and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in London and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.","The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in South Asia and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",0,0
"In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Indiana Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.","In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Greenland Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.",0,0
"In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Indiana Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.","In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Nigeria Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.",0,0
"In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Indiana Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.","In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Alabama Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.",0,0
"In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as Indiana Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.","In a Wednesday press conference, Trump announced that Vice President Mike Pence - who has faced criticism for his handling of an HIV outbreak as America Governor - would lead US efforts to halt the spread of the illness, and that Pence would report directly to Trump.",0,0
